1017,896,1288,992,664,1056,1112,617,1321,1271,1401,1008,1160,720,1167,672,1320,1478,1207,1016,896,920,1384,672,1064
606,660,710,643,568,565,774,458,912,823,704,660,636,431,1008,478,851,944,474,800,678,432,1227,716,771
703,837,889,726,555,789,995,527,801,1097,764,805,885,563,1056,1045,988,1573,618,1204,856,553,1143,581,772
1648,896,1141,924,564,793,1067,574,965,1005,914,936,732,629,1046,869,1270,1973,665,1099,1163,567,963,659,882
661,661,1162,681,631,992,821,671,921,961,801,861,1252,551,1011,591,941,1072,621,1031,821,711,1111,671,961
1100,930,1150,940,770,990,1090,710,1150,1210,1100,1320,1210,720,1160,770,1210,1370,830,1040,770,930,1320,770,1040
902,972,1081,751,731,771,1071,751,861,2173,1462,791,731,600,1192,581,1131,1242,711,1012,931,631,1122,721,701
541,630,791,771,451,611,1833,460,741,941,691,1041,751,531,791,721,1111,861,561,1052,751,591,951,661,811
561,621,781,751,541,931,1102,590,701,941,811,781,742,471,1021,550,921,961,501,861,661,581,761,531,761
1150,710,1150,940,710,880,990,600,830,990,880,1260,1100,660,990,710,1310,1150,710,1100,820,550,1530,770,930
781,719,1204,672,468,563,1110,532,969,1359,703,797,578,594,812,782,1047,1047,546,890,641,578,1000,594,703
820,1090,1100,1260,880,870,1650,710,880,990,830,930,820,660,1480,820,1100,1600,820,1100,930,720,1640,720,980
781,771,1142,1131,831,771,1242,641,1252,1312,791,952,701,611,1412,891,1142,1132,691,1071,802,540,991,681,931
1117,1156,1695,1320,903,1034,1250,822,1341,1552,1096,1616,1464,912,2090,959,1681,2057,1553,1723,1361,794,1760,914,1123
1002,1161,1522,1251,871,1012,1162,812,1372,1332,1352,1031,1041,821,1432,861,2173,1322,981,1111,1402,781,1182,1022,1082
1119,1137,1700,1410,849,1160,1068,850,1828,1242,909,1380,819,740,1459,799,1438,1401,1442,1192,1290,920,2212,1149,1369
1037,1016,1206,947,677,952,1092,872,1261,1191,1046,1505,1000,780,1370,879,1349,1234,850,1192,1536,904,1104,884,1106
1105,784,1352,960,662,791,840,599,1092,968,857,984,768,577,1127,784,1055,1473,608,960,769,647,1089,801,903
1040,770,1870,820,610,980,990,710,880,940,990,1040,820,550,770,600,1210,870,660,880,770,770,1100,660,710
801,941,912,921,651,931,1342,681,941,811,822,951,1011,551,1252,631,1152,1272,821,1051,902,861,1021,721,882
859,813,969,875,485,828,844,500,797,922,1031,797,703,469,2141,594,1172,1296,718,906,719,594,1047,625,938
1047,750,766,750,594,921,828,485,859,938,703,750,703,515,891,547,1938,1015,531,750,609,765,922,609,797
1200,727,903,786,574,835,1089,572,1122,1096,825,743,812,593,1144,645,1072,1028,660,1144,830,695,863,643,1040
741,641,1141,671,611,761,791,621,691,751,982,851,741,620,1032,691,881,851,661,891,731,601,891,621,1542
981,811,1082,832,591,791,1001,501,871,1101,902,851,691,531,951,581,1132,1212,661,1091,731,541,1082,571,891
1314,767,1099,860,599,709,732,673,929,1413,825,1196,993,821,984,638,873,1142,612,991,808,747,1167,732,814
781,911,1012,921,691,1612,991,560,891,1693,791,812,902,651,1131,541,1242,1001,551,1172,852,551,1372,681,882
1302,1482,1332,1041,801,851,962,861,1733,1763,1192,1172,1152,610,1151,841,1492,1032,911,1042,1112,771,1822,650,991
1391,687,1172,750,609,656,672,672,609,1281,718,969,594,500,610,547,1500,703,875,969,609,563,844,500,1235
671,657,828,906,531,843,844,594,1532,1094,922,937,703,579,922,532,719,750,500,1063,656,562,1234,671,797
940,760,990,770,550,610,930,610,830,1150,710,990,990,660,1100,660,820,880,760,1050,880,720,1100,710,1040
932,954,1501,670,678,896,1250,632,800,1658,1274,943,967,878,815,870,1290,1632,792,1033,809,749,1385,808,903
578,734,922,625,500,594,953,656,1000,1047,875,906,766,1016,969,484,734,1094,703,1094,1312,796,1188,563,843
660,880,660,720,550,820,990,550,930,820,720,940,600,710,1100,550,770,1320,610,940,600,660,990,490,710
661,641,1112,731,521,621,671,460,841,1182,701,792,551,511,1012,571,931,731,591,1071,681,461,902,521,821
941,1622,1342,891,731,781,1011,781,971,1162,781,932,641,551,1132,541,952,951,651,1092,771,521,1132,701,991
880,550,820,600,390,600,1590,440,710,1540,600,610,610,380,770,550,610,770,600,770,600,650,720,550,770
660,550,770,600,490,940,880,440,940,940,820,820,600,500,930,440,830,820,490,1210,820,770,1150,500,710
1052,862,1062,831,561,871,1573,661,922,1162,751,892,721,651,1002,1061,1062,971,661,1202,781,601,991,771,961
611,741,1282,741,660,842,721,540,701,951,901,841,611,561,772,531,871,821,611,1232,651,521,801,570,871
641,721,1422,681,531,681,1262,511,801,951,761,791,1342,550,831,601,892,1022,691,722,681,541,1493,641,851
1603,771,1072,831,701,651,1262,511,1011,972,791,1021,741,641,861,621,1031,1032,591,1172,771,681,1052,631,962
1430,930,1160,1100,880,1210,1160,770,1050,1320,1160,1050,990,660,1040,760,1160,1090,770,1370,990,990,1270,710,1100
578,718,1000,719,438,766,938,859,704,1281,625,765,735,485,1109,453,1094,844,797,1375,578,797,937,485,906
922,677,1279,817,1240,856,1059,590,944,1264,723,1070,778,620,1040,648,1200,1117,655,1140,734,631,1080,854,1024
702,801,1472,691,741,772,812,831,831,962,821,811,821,661,961,571,931,861,701,1052,661,541,931,641,841
661,704,863,698,1080,648,920,488,680,881,727,1048,561,664,840,826,867,752,648,888,648,488,874,551,903
621,601,781,741,501,1131,781,411,570,661,731,731,691,490,761,501,752,771,600,1172,661,611,1072,490,671
1323,1033,1200,1260,772,1362,1560,655,1106,1208,1082,1380,835,873,1098,845,1667,1319,759,1697,1023,670,1363,834,1469
731,961,1011,761,741,1001,1102,611,1091,912,1131,1012,801,631,1152,761,1142,1392,851,1883,911,590,932,741,982
630,731,941,1142,611,972,1432,621,842,811,590,1002,921,731,1132,480,861,1332,771,1062,791,691,982,611,832
1021,821,1122,821,571,861,1032,711,861,1082,741,831,801,711,1142,601,1042,1302,701,1693,1061,621,1693,811,901
792,921,751,561,480,861,561,390,661,961,981,781,661,611,1462,660,881,811,721,1182,580,531,992,491,741
547,703,1016,531,625,625,734,578,860,719,1015,656,625,438,1250,469,968,828,468,1625,953,641,906,657,781
561,891,841,621,581,731,1142,671,821,1182,711,971,601,581,972,561,811,881,561,931,781,490,781,590,831
921,731,1171,651,581,741,841,500,791,1092,731,641,711,531,1191,600,882,931,621,781,681,551,882,511,801
812,792,811,881,561,681,1062,481,711,831,762,931,631,571,861,651,991,1272,802,1583,701,531,1953,541,1543
500,660,1540,610,820,1160,1210,710,990,1320,880,830,820,760,940,610,1100,1100,660,1160,870,770,1150,600,1480
720,600,990,600,490,600,880,380,880,1100,710,770,550,440,710,440,820,880,550,990,660,550,770,610,1050
710,660,880,600,550,770,760,490,710,990,930,720,710,500,880,600,610,870,610,990,820,550,770,660,1100
481,581,911,611,450,631,681,431,872,841,831,651,590,461,881,751,781,771,671,781,671,841,1322,610,1242
590,621,711,811,550,651,861,551,721,881,631,902,630,551,1031,531,1051,981,521,1682,1002,551,812,541,701
1739,1632,1580,1500,771,1641,1379,1060,1340,1829,1659,1289,1221,701,1440,830,1091,1838,1138,1489,1338,1060,1669,809,1679
720,550,870,600,550,820,1040,440,880,930,880,990,660,550,1100,610,880,1150,830,1090,990,880,990,660,1040
610,660,720,720,500,870,1210,600,820,1160,710,770,830,490,830,440,880,770,660,940,660,440,880,720,990
770,500,880,770,490,830,1260,500,930,1430,1160,760,1100,490,990,710,820,770,1040,880,830,720,880,500,710
770,600,990,830,550,870,1270,490,880,880,820,1160,770,550,990,600,830,880,500,1040,710,610,880,600,1100
600,550,880,660,550,760,1320,440,650,1100,600,820,610,490,660,660,820,880,770,1090,820,440,1600,440,820
880,600,820,720,600,660,880,550,880,880,770,1100,820,490,1270,660,770,930,550,940,770,770,1050,500,1210
550,500,720,550,440,940,1100,440,600,930,1270,990,710,440,940,430,930,880,550,770,820,710,930,440,760
600,550,880,600,550,710,770,390,930,880,770,830,770,500,880,500,930,1100,610,710,880,660,710,550,770
550,610,710,660,440,550,710,440,710,660,650,660,550,650,770,550,1040,1040,390,1040,550,490,720,660,770
600,720,1160,610,490,660,1040,490,710,990,770,720,600,440,820,550,770,880,600,880,720,710,870,550,830
660,770,1210,940,550,880,880,1040,990,1050,820,930,720,550,1150,820,1210,980,490,1210,710,500,1090,550,1380
1480,610,830,550,550,880,720,440,600,940,660,710,550,380,820,440,550,820,600,830,660,660,1150,490,720
940,820,660,1650,500,710,600,440,710,710,610,660,550,440,600,440,930,930,600,720,600,440,1870,490,710
720,660,1100,710,540,990,830,550,830,1100,720,990,660,440,990,550,1050,1160,610,770,660,550,770,600,1200
550,930,1210,720,600,1700,880,440,710,980,710,770,880,600,980,550,1640,820,550,1090,770,660,880,600,610
880,550,770,990,770,930,820,490,820,930,770,770,710,500,720,550,830,940,610,1100,660,490,830,550,1150
820,490,980,500,490,980,770,440,830,1150,820,830,660,390,930,440,720,880,440,1260,600,660,760,500,1160
600,490,1370,550,550,600,660,330,710,770,710,1320,1050,380,710,380,830,930,550,710,660,270,760,440,720
660,600,880,600,390,660,880,380,550,940,600,660,550,500,770,610,760,880,440,930,550,660,980,550,1210
550,550,760,660,440,600,820,490,720,880,660,650,610,500,660,440,660,820,500,820,660,440,720,710,660
490,1040,710,820,430,550,710,390,710,830,660,660,610,440,770,440,770,880,600,880,720,490,930,500,550
600,720,770,610,440,660,660,650,720,1320,710,720,660,430,880,720,820,1050,550,2150,770,720,1590,660,710
940,940,1480,710,650,930,1100,770,1040,930,930,1040,660,490,1260,990,1210,1040,550,940,710,550,1970,600,1160
600,490,940,980,610,600,710,770,600,1200,600,880,550,390,710,500,830,720,430,830,710,430,1260,440,660
550,550,770,710,380,550,550,440,660,1270,930,720,550,440,1760,940,770,990,500,1100,550,500,710,550,660
550,770,1930,550,430,610,720,390,940,710,600,600,490,440,880,440,880,1260,550,770,600,390,990,490,710
550,490,990,660,440,720,770,830,1150,930,660,720,660,490,940,720,1200,940,550,1150,550,320,990,500,880
710,600,940,660,500,820,770,490,770,880,820,820,830,500,930,600,940,990,540,940,710,440,1320,710,880
830,600,1100,770,600,880,1100,490,880,930,820,880,1040,660,990,600,940,1100,660,1160,930,500,1860,770,930
990,820,1150,710,550,820,930,490,940,1210,770,990,710,610,940,600,1150,1040,550,770,660,610,940,500,830
760,550,990,710,440,880,550,390,660,660,600,550,610,390,1370,390,600,1040,940,1040,550,600,990,550,610
490,600,880,660,830,770,930,550,880,1370,830,660,660,550,830,490,820,1050,710,930,650,660,940,660,1210
660,770,710,720,550,610,1270,390,930,930,660,1040,550,440,930,440,770,660,440,710,610,440,720,440,870
650,660,770,660,440,770,770,440,710,770,710,660,660,490,770,440,820,1480,660,880,660,440,930,610,830
550,1210,880,770,490,710,1040,610,930,980,710,880,710,440,820,660,990,830,610,1700,710,500,940,430,820
550,490,830,490,550,610,660,380,710,880,760,660,610,440,660,550,1040,770,380,770,660,550,710,500,720
500,490,1100,660,490,500,610,390,610,710,600,760,490,380,820,390,550,1210,440,820,490,610,660,440,550
660,710,1700,1150,660,550,1540,490,820,820,820,880,720,550,1210,710,940,990,550,990,1320,440,1320,710,770
610,550,1210,1210,600,1430,880,380,880,1210,940,710,660,550,980,600,1320,940,830,1040,710,880,1370,770,1150
880,600,980,880,710,820,1150,550,940,820,820,820,660,550,990,490,990,1040,600,990,660,720,2030,550,990
880,550,720,660,440,660,1650,500,820,720,770,650,660,550,1040,490,880,930,710,940,720,550,720,600,720
600,550,820,610,610,870,1040,610,940,930,820,1150,710,440,830,440,710,990,550,1430,660,500,940,720,710
870,930,1650,930,610,600,1210,380,600,820,720,710,660,610,990,600,1210,1590,660,870,830,550,2030,610,820
660,490,830,550,540,610,660,820,720,880,540,880,660,380,1870,550,870,660,660,820,660,1210,930,440,600
710,490,930,720,830,550,770,380,1040,930,720,650,600,500,720,500,880,720,490,710,660,380,940,440,710
930,770,770,550,430,660,720,490,1540,1480,770,770,660,550,720,500,990,1040,500,2040,660,550,930,550,610
710,550,1150,720,500,930,940,500,720,830,880,880,660,500,940,550,770,710,710,990,710,490,1870,600,1150
710,660,1210,770,490,1040,880,380,820,720,660,940,720,500,770,500,1100,660,490,940,550,500,880,610,710
660,600,940,720,550,710,830,610,1050,820,1100,820,930,490,980,550,820,930,500,1100,660,500,1150,830,880
500,660,1050,660,550,660,880,440,990,770,880,710,710,550,1150,660,1090,880,500,1090,770,490,1040,550,1150
600,660,1980,550,610,770,930,600,940,940,1320,1050,770,440,1090,550,990,930,500,1040,660,440,1320,660,660
710,600,990,550,390,660,930,440,710,940,610,660,660,500,930,440,720,760,550,770,820,490,1590,660,770
710,600,720,660,770,660,720,440,720,940,1420,820,660,500,880,660,990,1040,600,830,1200,440,1920,660,660
610,660,880,660,490,1320,1210,440,880,820,820,1100,820,550,990,610,990,770,610,820,710,710,1260,610,990
550,550,770,500,1540,820,770,540,660,820,770,550,490,380,600,490,1100,600,600,610,550,550,660,440,600
660,600,710,710,550,770,880,500,770,660,760,610,600,490,1260,490,1650,770,500,880,710,440,880,550,1150
490,550,720,600,500,830,660,390,880,880,610,550,770,440,720,440,830,880,550,660,600,390,990,440,660
770,600,820,1590,490,770,1260,440,770,820,660,720,770,610,1090,880,930,990,770,1100,660,490,820,710,1260
600,490,880,720,550,720,1750,380,660,1260,710,930,720,500,1040,600,820,880,660,880,710,550,820,550,940
550,550,820,610,660,490,770,710,660,930,490,660,770,330,710,390,770,820,600,660,1100,330,550,440,600
600,540,1050,720,550,1040,820,710,880,1260,770,820,710,710,760,600,770,1100,1040,1430,770,440,820,490,930
550,600,650,660,490,610,830,550,710,990,660,650,660,440,830,610,710,770,940,1100,660,390,880,550,770
490,770,930,770,490,990,880,820,820,930,770,830,720,540,1100,550,770,1040,610,880,770,600,1150,710,710
770,710,930,770,490,770,1260,550,990,1100,1040,660,710,500,930,600,1260,820,550,1490,600,610,820,660,930
440,600,770,660,490,660,990,550,770,820,770,880,720,440,880,550,870,770,550,1040,550,600,930,440,990
1380,710,880,770,490,660,940,550,770,1100,770,660,650,490,940,1040,1040,1590,490,990,770,490,830,550,1430
650,830,990,660,550,770,2140,870,880,1100,770,550,720,500,820,490,1100,1050,600,990,660,550,990,500,660
490,820,1050,610,550,1430,820,440,710,820,880,600,600,500,770,550,880,940,440,720,1100,490,830,600,770
600,830,760,720,490,550,770,440,820,770,770,710,610,390,930,440,880,820,600,830,650,830,1370,660,820
660,550,760,610,490,600,610,440,660,770,660,660,600,500,830,440,710,880,490,710,660,600,710,660,770
610,440,600,770,500,610,660,500,550,710,600,610,490,440,660,440,720,710,550,710,500,550,660,500,660
650,550,2140,550,380,820,660,330,930,770,1150,660,660,440,710,550,1430,660,610,710,550,660,1150,500,830
880,660,990,770,600,930,770,990,830,1370,820,1260,990,660,880,550,990,940,650,1370,880,610,880,540,830
770,600,1090,770,550,600,880,550,830,1270,720,1210,990,490,1260,600,1100,880,1100,1260,820,710,820,660,1050
710,550,770,500,610,660,770,440,770,720,1090,600,500,440,940,440,710,770,490,870,610,770,930,500,820
550,880,880,720,1150,660,1040,550,770,880,880,990,710,490,940,490,930,990,610,880,660,440,1710,820,820
600,880,990,770,330,550,770,270,770,720,550,550,600,330,1050,550,830,880,600,660,550,330,1700,490,710
660,710,1430,710,550,820,870,770,820,830,830,880,820,490,1860,500,990,990,550,1150,720,610,940,610,880
600,500,940,820,440,610,770,440,600,1370,770,1380,660,550,660,710,770,2310,500,1100,550,610,720,490,990
660,600,1260,660,490,770,990,660,770,820,600,770,770,440,930,490,980,930,820,820,770,550,1150,550,720
550,440,830,540,500,770,880,440,660,770,600,720,660,660,820,440,930,930,440,820,600,440,1040,500,710
440,600,1600,820,490,1370,880,550,650,990,930,710,600,550,870,550,1200,770,610,870,550,660,990,550,820
540,610,770,990,490,600,980,390,770,1430,770,820,600,440,990,490,880,1540,440,830,600,500,880,770,610
550,490,720,500,390,550,820,540,770,880,600,550,770,380,820,490,660,1200,490,660,1100,600,990,440,820
940,600,880,770,600,770,1980,490,770,930,710,830,1100,770,2360,660,1320,1040,500,770,660,600,1200,660,820
600,600,1100,760,550,1260,1270,500,820,1430,770,820,710,550,990,660,1100,1260,770,930,660,830,1210,550,930
1050,930,1270,830,660,1210,1480,550,1260,940,880,990,1200,930,940,600,990,1210,550,1040,880,880,1210,770,880
720,550,990,1260,500,930,660,660,820,770,930,720,600,550,880,500,1090,1100,500,1040,710,610,770,500,1040
660,550,980,600,490,760,710,440,770,930,770,830,550,870,990,500,980,940,550,710,770,490,660,490,940
600,1050,1100,880,550,770,990,550,870,1100,820,1150,710,490,880,490,980,1160,550,880,880,660,1540,650,930
440,610,1420,600,490,600,550,1040,600,770,770,600,600,440,600,500,1160,660,550,880,550,550,610,500,660
710,550,1100,930,600,770,820,550,930,1200,820,710,820,500,1710,550,820,930,660,1490,610,500,880,600,880
770,600,1040,720,600,830,1040,600,880,1100,1150,930,660,490,1040,490,1370,880,540,990,720,550,990,610,980
660,610,870,550,440,600,880,600,1040,710,820,660,720,440,770,490,1040,760,610,660,540,440,1490,430,720
600,550,660,550,440,1160,710,550,710,710,660,660,770,440,770,390,710,660,550,930,770,440,710,770,720
610,600,880,550,550,820,770,440,770,820,710,660,660,500,770,440,1090,1050,720,820,880,390,930,660,770
1090,660,820,660,490,660,930,490,930,880,660,930,770,500,880,550,1700,720,500,940,550,770,830,550,770
720,610,760,610,490,660,770,390,940,1210,710,880,600,440,770,440,990,880,490,770,660,440,770,660,820
1210,660,880,660,610,770,880,820,770,770,710,770,610,430,1150,600,820,930,600,1050,830,490,770,660,1650
830,760,880,710,490,660,870,500,830,880,770,710,660,610,1100,600,990,870,600,830,600,500,930,600,830
1260,550,1160,490,440,600,930,390,770,880,600,660,440,390,830,330,830,770,600,1040,550,490,830,440,660
820,940,1210,1320,720,880,870,440,1260,990,770,990,770,550,1210,600,660,1210,610,1100,600,550,1210,550,1050
770,550,880,600,440,610,880,380,720,1210,600,660,660,550,770,550,930,820,610,990,660,660,1370,550,720
610,550,1380,820,440,660,710,390,820,880,710,550,550,380,770,660,1040,710,440,720,650,390,720,610,990
720,550,820,660,550,710,880,600,710,930,550,880,830,440,720,500,990,820,610,990,600,660,880,550,830
550,500,660,490,490,1040,710,550,610,660,720,660,550,490,710,550,880,770,820,820,550,550,770,490,550
820,610,770,660,490,550,770,610,770,1320,760,880,600,440,1040,660,1050,820,600,880,660,490,820,500,770
710,770,1040,770,660,650,1160,550,930,1160,880,770,930,550,880,720,990,990,770,1100,720,660,980,550,820
660,770,990,710,600,600,1100,550,770,930,940,1210,830,550,930,720,1040,880,660,990,720,600,1040,600,880
830,710,940,720,610,720,930,610,1040,1270,820,1100,710,610,880,660,1150,1210,760,1050,820,930,930,550,880
490,1100,770,550,490,610,720,440,1050,830,660,880,550,430,820,440,660,770,600,1480,770,500,770,660,490
600,720,990,660,500,660,820,440,770,930,660,710,660,440,830,440,660,990,550,1210,710,490,1100,490,940
880,880,940,870,1050,990,1700,440,1050,1370,720,1040,710,610,940,770,940,1590,770,1590,610,720,1090,710,1040
660,1040,940,660,440,600,820,440,710,710,770,880,610,440,930,440,830,930,660,710,650,390,830,490,770
660,770,1040,820,770,880,1040,550,940,710,820,1100,830,550,1040,540,1100,1200,710,820,820,550,1860,550,1100
720,600,820,610,440,600,940,330,1310,1040,880,720,490,490,1100,380,1100,1040,500,1090,720,600,1100,440,610
1210,660,1100,830,660,770,990,550,880,1150,720,830,770,550,1540,660,990,1210,820,930,770,610,1420,660,880
770,1040,1320,1090,610,770,1270,990,1320,1260,880,990,660,660,990,550,1050,1380,660,990,720,990,1970,770,1050
660,710,940,880,770,1210,1160,490,980,1260,880,940,710,500,930,660,1270,930,660,1100,930,770,880,610,1040
660,820,880,600,540,610,1100,380,820,820,650,610,880,430,770,550,820,830,830,980,600,990,940,770,820
660,710,1320,820,550,770,880,500,830,1210,660,980,720,720,1210,770,880,940,760,1260,990,550,820,600,770
710,770,660,770,550,1050,930,540,930,1150,940,820,770,500,1100,600,1380,1590,550,820,990,710,1310,660,760
660,660,930,880,440,550,710,380,660,770,880,770,660,440,1320,500,710,930,660,880,600,440,940,550,820
490,720,930,710,550,820,990,550,720,1210,600,770,600,490,940,1100,990,770,550,940,720,550,820,600,830
710,660,1210,660,550,880,1380,500,1420,1480,1040,930,830,440,1050,610,880,1210,430,1820,710,610,820,660,1210
540,830,1100,930,550,990,1210,500,880,1600,820,820,770,550,1040,500,990,1100,600,710,600,540,1050,600,930
820,1090,880,940,500,710,990,660,990,1150,710,940,720,770,1090,710,830,1150,600,1100,770,440,1370,660,760
880,720,990,880,550,770,1100,660,820,990,1040,1100,660,540,990,600,880,1270,600,880,770,600,1480,660,770
490,550,720,610,500,550,820,440,660,1700,600,660,550,490,940,490,600,770,440,1050,610,600,660,500,600
770,820,1040,820,660,770,1100,720,1040,1210,1040,880,600,500,1040,710,1100,1310,770,930,770,600,1150,610,940
1040,880,1040,980,770,770,990,990,930,1100,820,820,710,610,1040,600,1160,1260,550,1100,830,600,880,600,880
880,770,880,880,710,1370,930,490,1370,1100,990,830,870,550,1050,650,1050,1370,720,1050,770,720,1810,550,1040
710,660,930,720,490,1050,880,650,770,930,720,820,660,500,820,550,770,1870,490,930,660,710,880,550,820
600,550,600,1320,490,550,880,490,820,820,550,880,550,490,710,500,1100,830,500,710,550,550,1310,440,940
610,660,880,990,720,940,660,440,610,940,770,770,1590,440,720,440,1050,660,440,660,660,650,930,440,820
660,660,1980,770,540,720,770,600,660,1100,710,1040,660,550,770,490,770,940,820,770,710,610,1540,550,830
720,660,880,720,550,660,720,390,1210,600,710,600,550,820,930,440,1100,1100,600,1540,610,380,1650,490,940
930,820,880,770,830,930,940,500,770,1650,710,660,830,550,1100,600,930,1100,1710,1100,710,440,1100,610,1040
770,770,1090,710,660,880,770,770,990,1160,880,770,760,490,770,490,990,990,830,990,710,550,820,610,1100
600,610,1210,710,720,770,770,720,820,770,770,870,660,550,870,720,880,880,550,1640,770,490,770,770,550
660,600,1160,610,440,770,830,550,660,1150,600,720,660,490,880,490,770,930,550,930,660,880,1100,610,720
660,660,820,660,550,720,930,660,940,770,660,660,720,490,930,660,940,720,500,820,600,550,880,610,1050
660,440,1160,550,440,550,1100,660,550,720,610,660,600,490,1160,490,1150,880,600,940,600,600,880,500,940
720,880,720,710,380,820,940,1270,720,880,1040,770,660,440,880,610,1530,1150,440,600,880,380,770,600,720
600,610,770,1150,540,1160,880,380,990,980,820,770,600,500,770,710,880,990,1210,940,550,440,990,490,820
550,660,1590,1040,600,660,820,500,710,820,660,710,610,490,830,440,710,990,550,770,600,610,660,550,820
880,710,1160,720,490,660,990,490,770,1090,720,1150,940,660,1260,770,1100,880,550,2090,720,550,990,550,770
550,610,880,720,550,1260,1430,490,940,990,990,710,930,500,1040,600,880,1160,600,2310,990,1210,820,500,660
660,820,1810,660,660,660,820,720,830,990,990,1810,770,550,1090,660,990,1700,710,1760,1150,550,880,660,1760
720,550,710,660,550,710,710,1100,1200,930,870,880,990,550,990,550,880,1860,600,940,760,940,1150,550,770
880,830,880,990,660,990,1050,710,880,1380,1100,880,940,720,1600,660,1100,1320,830,1150,720,610,1260,820,1040
820,660,990,600,440,550,660,720,820,1040,830,830,710,550,930,540,770,940,550,880,610,380,1820,550,720
660,710,880,660,600,610,1210,660,550,1150,820,720,880,550,1320,600,930,1100,500,770,820,720,990,650,1040
1040,880,1100,1090,610,660,990,440,830,1810,1200,880,710,770,1210,610,1210,930,710,1480,710,440,990,550,880
930,720,940,710,490,720,1090,440,1760,1050,660,990,770,380,1320,380,1040,940,380,770,770,490,940,830,770
770,660,1040,770,710,710,1870,610,880,1920,880,880,660,600,1040,600,1480,1100,930,1320,720,550,1530,660,1150
710,710,1210,660,440,660,710,440,660,880,770,660,550,550,990,540,660,720,540,820,610,390,2080,550,720
990,830,710,710,880,600,990,440,1480,1320,870,930,930,440,770,550,990,1150,600,1100,830,550,1040,490,940
720,600,820,600,500,820,1320,500,1320,990,880,830,660,490,880,550,1040,990,550,820,550,830,880,550,1260
880,710,1090,1150,490,660,1100,610,1380,1530,720,660,550,500,1200,490,660,1050,600,1100,610,490,710,500,830
969,781,1078,812,750,734,813,672,890,1047,1062,1094,843,594,1016,594,922,984,782,1172,812,547,1172,750,1046
521,651,952,681,641,611,821,580,821,1021,821,601,661,491,981,510,821,932,581,831,581,490,771,651,721
1992,971,1462,962,681,901,1232,972,1112,1111,992,1091,932,1052,1042,681,1091,1212,821,952,1121,620,1342,811,982
691,661,841,731,590,641,841,461,821,841,721,761,731,540,992,510,871,862,540,921,761,711,951,561,781
902,882,1111,891,691,901,891,591,811,1152,952,831,851,631,1001,601,951,1072,741,1152,761,611,1092,651,1171
902,882,1162,721,721,681,1212,531,851,1122,771,922,1082,600,1092,561,911,891,691,971,731,621,842,862,731
803,793,1906,752,682,743,913,602,1084,822,1254,1394,802,561,1584,712,1123,862,1133,1785,1053,602,1344,743,782
921,968,1202,1000,640,1483,1936,593,1171,1342,1218,1437,1202,968,1031,750,1437,1608,874,1249,1077,780,1998,796,1171
922,860,1438,1109,797,1031,2047,657,1078,1735,921,1031,938,718,1468,875,1140,953,906,1297,891,625,1391,843,1203
1016,1234,1141,656,562,656,797,484,1172,937,860,641,719,578,907,500,875,1078,563,906,718,1032,1375,578,1547
899,789,1068,769,768,1119,1349,578,1149,989,1088,988,709,659,1388,709,999,1069,869,1118,819,619,919,819,1079
820,660,1210,880,880,1100,990,660,930,1260,820,880,770,500,1150,660,880,1320,720,1430,770,600,770,610,1050
561,531,761,491,421,680,802,431,1042,882,812,580,541,450,991,421,882,921,471,932,651,701,1532,501,741
671,611,841,521,461,600,861,391,701,831,671,591,590,581,901,411,781,1072,580,861,891,431,771,621,911
641,591,881,741,641,731,911,470,832,982,641,1142,701,531,881,461,931,931,621,871,821,450,841,480,671
1112,911,932,751,550,771,891,701,891,1733,681,781,811,571,821,521,921,891,661,1623,841,661,942,540,751
821,831,1122,721,661,901,1152,721,941,1122,831,841,681,581,972,691,982,1112,882,1192,821,611,912,621,1002
1234,887,2127,704,654,1943,1536,811,1624,1065,1288,1104,960,768,1256,717,1104,1143,909,1265,1352,1148,1208,832,819
891,741,902,751,581,781,801,551,661,1102,881,721,731,561,1131,601,1081,952,741,921,781,711,1071,591,1192
940,805,1241,824,708,900,983,659,853,1083,864,917,843,633,1441,769,1064,1149,849,1404,984,894,1384,750,1072
610,485,875,937,469,875,1016,469,719,703,593,812,1204,531,828,453,1703,1203,578,750,859,547,2109,610,828
594,703,1141,890,610,953,890,594,781,1015,578,703,641,469,813,500,891,797,688,1094,782,641,797,578,750
1159,695,935,792,684,1529,1007,784,1001,1216,1097,956,736,789,951,577,1307,1311,855,1128,785,600,1056,824,1139
839,752,848,1008,632,910,930,632,1016,1356,839,1112,744,623,1055,648,1640,1399,801,1287,800,617,1834,671,904
1356,976,1693,1048,719,1181,1361,896,1087,1752,1255,1050,1128,831,1687,879,1264,1472,992,1392,1208,896,1616,1187,1352
1042,601,1112,791,570,1362,791,570,761,751,751,801,851,621,821,611,872,1242,971,811,842,771,921,641,1001
1000,744,1910,896,648,833,968,647,1055,1016,847,921,858,759,1015,703,945,1128,783,1168,895,784,1144,761,904
679,695,1256,711,568,679,966,480,1479,1327,935,968,856,557,895,584,847,937,567,880,680,471,896,590,807
831,671,1031,831,571,801,981,481,861,1011,831,822,701,541,851,541,911,881,611,821,891,601,1252,570,831
820,990,1810,880,550,990,880,550,1100,1320,990,1540,830,550,2250,880,1430,1210,600,1320,1490,500,1480,710,1150
953,688,1547,922,578,797,719,453,750,1187,813,766,579,562,1110,1125,813,1235,563,1485,688,500,1375,578,938
